gene_id	string_protein_id	propagate_score
NAPG	9606.ENSP00000324628	6.857715953163246e-05
TRIP10	9606.ENSP00000320117	0.0001435486078385589
LRP2	9606.ENSP00000263816	0.00016659064097085833
CBL	9606.ENSP00000264033	0.0006076713040848882
SH3KBP1	9606.ENSP00000380921	0.0002101127744435593
ADRB2	9606.ENSP00000305372	0.0002009376654734502
AP1S2	9606.ENSP00000444957	7.489338356423576e-05
SYT11	9606.ENSP00000357307	0.00011173791116216803
GAK	9606.ENSP00000314499	0.0001412243353290017
VPS54	9606.ENSP00000272322	2.526618658253354e-05
REPS1	9606.ENSP00000392065	0.00011118684450166389
GNS	9606.ENSP00000258145	7.291298751192772e-05
NECAP1	9606.ENSP00000341737	0.00012750113748083357
STX16	9606.ENSP00000360183	4.123645831079151e-05
IGF2R	9606.ENSP00000349437	0.00015044822467183858
FCHO1	9606.ENSP00000473001	9.817288303099394e-05
EGFR	9606.ENSP00000275493	0.0008872185043923942
TFRC	9606.ENSP00000353224	0.00017395237716048907
AP2S1	9606.ENSP00000263270	0.0001964032061734655
CLTC	9606.ENSP00000479606	0.0002408408909519108
EPS15	9606.ENSP00000360798	0.000133365542056079
SNX9	9606.ENSP00000376024	0.0001322156090705527
VTI1A	9606.ENSP00000376792	4.244779964508878e-05
TF	9606.ENSP00000385834	0.00022124619849774087
GGA2	9606.ENSP00000311962	1.222576418887624e-05
VPS53	9606.ENSP00000401435	2.7191655401074728e-05
PICALM	9606.ENSP00000377015	0.0001503325299403507
PIK3C2A	9606.ENSP00000265970	0.0001835340041764317
AVPR2	9606.ENSP00000351805	0.00016355141307611886
LDLR	9606.ENSP00000454071	0.00013036312635735254
VAMP7	9606.ENSP00000262640	0.0001604937703334656
WNT5A	9606.ENSP00000264634	0.00020164523901966994
NAPB	9606.ENSP00000482826	7.663175088622462e-05
RAB5A	9606.ENSP00000273047	0.00018433960675617278
AP2M1	9606.ENSP00000292807	0.00022520554883194636
RABEPK	9606.ENSP00000362639	9.83168038180125e-06
DNM3	9606.ENSP00000356705	0.00014392564493942266
RHOBTB3	9606.ENSP00000369318	8.004511165275448e-06
SYT1	9606.ENSP00000261205	0.00014097738863457537
OCRL	9606.ENSP00000360154	0.00018092730280923504
VAMP8	9606.ENSP00000263864	0.00036538217342640337
ITSN1	9606.ENSP00000370719	0.00015036889892508515
UBB	9606.ENSP00000304697	0.0007728430780231762
ARPC1A	9606.ENSP00000262942	0.00016568893287921985
CLTA	9606.ENSP00000242285	0.00019875843320928726
HGS	9606.ENSP00000331201	0.00014471997513786357
UBA52	9606.ENSP00000388107	0.0008466417105805751
VAMP3	9606.ENSP00000054666	0.0001509370898674363
DNM2	9606.ENSP00000373905	0.00019463173756429787
AP2A2	9606.ENSP00000327694	0.00019800101349457772
EPN1	9606.ENSP00000406209	0.00011707421164788864
AAK1	9606.ENSP00000386456	0.0001090227402662253
VPS52	9606.ENSP00000409952	2.394264617578092e-05
STON2	9606.ENSP00000450857	0.00011072468117585966
FZD4	9606.ENSP00000434034	0.00015374278238870925
CD3D	9606.ENSP00000300692	0.0006609387536913054
CHRM2	9606.ENSP00000399745	0.0002666196177678629
HIP1	9606.ENSP00000336747	0.00010750995271630816
PACSIN3	9606.ENSP00000440945	0.0001088354442221757
EPN2	9606.ENSP00000320543	0.00010877738683586677
VAMP4	9606.ENSP00000236192	0.00013881826376975774
EGF	9606.ENSP00000265171	0.0006728426968337551
ACTR3	9606.ENSP00000263238	0.00017522679750617875
KIAA0319	9606.ENSP00000367459	0.00011281172095916878
SH3GL1	9606.ENSP00000269886	0.000146001193970972
ACTR2	9606.ENSP00000367220	0.0002405984555170161
NAPA	9606.ENSP00000263354	0.00010310630643494709
SGIP1	9606.ENSP00000360076	0.00013215846860411835
SNAP91	9606.ENSP00000400459	0.00010680483283645943
SH3GL3	9606.ENSP00000320092	0.0001192532118146768
ARRB2	9606.ENSP00000403701	0.00032517337661317484
GAPVD1	9606.ENSP00000377664	0.00010994504446460083
RPS27A	9606.ENSP00000272317	0.0008244203652237523
SLC2A8	9606.ENSP00000362469	0.00010496279259032858
ARRB1	9606.ENSP00000409581	0.00028755739765225485
ARPC2	9606.ENSP00000295685	0.00016713782693751134
HSPA8	9606.ENSP00000432083	0.0002887806494861047
TXNDC5	9606.ENSP00000369081	9.021308489563505e-05
DNM1	9606.ENSP00000362014	0.00020919714525005997
RAB9A	9606.ENSP00000420127	4.742210171038155e-05
DNASE2	9606.ENSP00000222219	1.9491104469991103e-05
AGFG1	9606.ENSP00000387282	0.00011118459666519751
VAMP2	9606.ENSP00000314214	0.00020522426559761307
PLIN3	9606.ENSP00000221957	1.3901929162729006e-05
PGRMC1	9606.ENSP00000217971	0.00014544695148787157
FCHO2	9606.ENSP00000393776	9.955264040203376e-05
CLTB	9606.ENSP00000309415	0.00015302575273568598
TGOLN2	9606.ENSP00000386443	0.00023945474535411624
AP1M1	9606.ENSP00000388996	0.0002144275964468862
CTTN	9606.ENSP00000365745	0.00027379679473144806
NECAP2	9606.ENSP00000391942	0.00012767989567717857
PACSIN2	9606.ENSP00000263246	0.00010798429207467533
AP1S3	9606.ENSP00000379891	6.521056011582962e-05
ARPC4	9606.ENSP00000388169	0.0001627228793035872
ARPC3	9606.ENSP00000228825	0.00016603516174923413
CLTCL1	9606.ENSP00000441158	0.00012595315594575172
SCARB2	9606.ENSP00000264896	0.00010925000361300222
DNAJC6	9606.ENSP00000360108	0.00014291252669523805
AGTR1	9606.ENSP00000419422	0.0002496468856495881
FKBP4	9606.ENSP00000001008	5.6191344506058315e-05
NR3C2	9606.ENSP00000350815	3.309672274230565e-05
NRIP1	9606.ENSP00000383063	7.004161966045003e-05
HSF1	9606.ENSP00000431512	3.8156428118951476e-05
NR3C1	9606.ENSP00000231509	0.0001725991780777535
S100A1	9606.ENSP00000292169	5.089612847743704e-05
AHSA1	9606.ENSP00000216479	1.8651270602401433e-05
PPP5C	9606.ENSP00000012443	4.8821441500304366e-05
ESR1	9606.ENSP00000405330	0.00028532850185290917
GLMN	9606.ENSP00000359385	8.36908871092348e-05
GATA3	9606.ENSP00000368632	0.0014666994726897174
PHLPP1	9606.ENSP00000262719	3.213753503355976e-05
FKBP5	9606.ENSP00000444810	3.2368202958673284e-05
HSPA1A	9606.ENSP00000364802	9.682520814372221e-05
PPID	9606.ENSP00000303754	2.2700459919591197e-05
HSPA2	9606.ENSP00000378199	9.496249902304458e-05
MAPK1	9606.ENSP00000215832	0.0008239887813018599
PTGES3	9606.ENSP00000482075	0.00011810281120478117
ATOX1	9606.ENSP00000430598	9.2406296360959e-06
TLE3	9606.ENSP00000452871	8.659189785113191e-05
HSPA4	9606.ENSP00000302961	0.00011885175223925064
HSP90AA1	9606.ENSP00000335153	0.0004382063191203262
HSP90AB1	9606.ENSP00000360609	0.00017389636665313856
NCOA3	9606.ENSP00000361066	0.00013915902911473108
STIP1	9606.ENSP00000351646	3.67720476547496e-05
MTOR	9606.ENSP00000354558	0.000286868064705673
EP300	9606.ENSP00000263253	0.0004847188152531352
FOXA1	9606.ENSP00000250448	6.12096795775509e-05
HSPA1L	9606.ENSP00000364805	5.1481901135554886e-05
ESR2	9606.ENSP00000343925	6.857935020001812e-05
AKT1	9606.ENSP00000451828	0.0021700728311943953
PHYH	9606.ENSP00000263038	1.2321245433345067e-05
PGR	9606.ENSP00000325120	9.497379918812955e-05
MAPK3	9606.ENSP00000263025	0.0007056453362796675
AR	9606.ENSP00000363822	0.00022816773294987577
CLCA1	9606.ENSP00000234701	2.5470829426660646e-05
HSPA1B	9606.ENSP00000364801	4.449886758968275e-05
CYP26B1	9606.ENSP00000001146	1.1794556886510709e-05
CYP3A4	9606.ENSP00000337915	5.9661842404909166e-05
RARS	9606.ENSP00000231572	2.0117790452222967e-05
CYP2S1	9606.ENSP00000308032	2.137429745971211e-05
CYP26A1	9606.ENSP00000224356	2.4177573720585348e-05
CYP2A6	9606.ENSP00000301141	3.6937834221766606e-05
CYP3A5	9606.ENSP00000222982	3.802170114655358e-05
CYP2C9	9606.ENSP00000260682	4.211051651557017e-05
CYP2B6	9606.ENSP00000324648	4.743929892237571e-05
STRA8	9606.ENSP00000275764	4.837965304304855e-06
ALDH1A2	9606.ENSP00000249750	1.9019888001765895e-05
CYP1A2	9606.ENSP00000342007	8.06163650056903e-05
ALDH1A3	9606.ENSP00000332256	2.1036702686463697e-05
AOX1	9606.ENSP00000363832	4.3636524228514426e-05
CYP1A1	9606.ENSP00000369050	9.362238155490599e-05
CYP3A7	9606.ENSP00000480571	2.4411508651209637e-05
ALDH1A1	9606.ENSP00000297785	3.892221610098694e-05
CYP2C8	9606.ENSP00000360317	3.539226683705153e-05
NANOS2	9606.ENSP00000341021	9.509758805186076e-06
CYP2C18	9606.ENSP00000285979	2.1796198515783462e-05
CYP26C1	9606.ENSP00000285949	1.0399934782274546e-05
CRABP1	9606.ENSP00000299529	3.5933719646963557e-06
CYP4A11	9606.ENSP00000311095	3.658243215698714e-05
NDUFAF7	9606.ENSP00000002125	1.864254305705359e-05
NDUFA1	9606.ENSP00000360492	2.5542786174013358e-05
MT-ND1	9606.ENSP00000354687	2.513639893848233e-05
NDUFA7	9606.ENSP00000301457	3.255727315350597e-05
METTL20	9606.ENSP00000350353	5.9890590823537485e-06
NDUFS5	9606.ENSP00000362060	3.550538480339206e-05
NDUFB7	9606.ENSP00000215565	3.816736114982169e-05
NDUFA10	9606.ENSP00000252711	2.8145039346758093e-05
ECSIT	9606.ENSP00000270517	3.1771098473673664e-05
NDUFS7	9606.ENSP00000233627	3.314813523701717e-05
NDUFA5	9606.ENSP00000417142	3.2849075508208617e-05
NDUFS2	9606.ENSP00000356972	3.695695945621899e-05
NDUFS3	9606.ENSP00000263774	3.529890426601589e-05
NDUFA12	9606.ENSP00000330737	3.542760303140358e-05
NDUFA8	9606.ENSP00000362873	3.187592405451595e-05
MT-ND4	9606.ENSP00000354961	2.359026360650102e-05
NDUFA13	9606.ENSP00000423673	3.481989153403703e-05
NDUFA3	9606.ENSP00000418438	2.2933693958078795e-05
NDUFS8	9606.ENSP00000315774	3.5333759185841304e-05
MT-ND2	9606.ENSP00000355046	2.570958407754159e-05
NDUFB6	9606.ENSP00000369176	2.722771689065365e-05
NDUFS1	9606.ENSP00000392709	3.0676078214157274e-05
NDUFV2	9606.ENSP00000327268	3.2540202498680405e-05
NDUFB9	9606.ENSP00000276689	3.328463341533052e-05
NDUFAF2	9606.ENSP00000296597	1.785555239423328e-05
MT-ND5	9606.ENSP00000354813	2.4118951104324965e-05
NDUFC1	9606.ENSP00000441126	2.4806264475563312e-05
NDUFS4	9606.ENSP00000296684	3.429428027013443e-05
NDUFA9	9606.ENSP00000266544	3.7392183862505296e-05
NDUFB2	9606.ENSP00000419087	2.401788920816258e-05
NDUFB4	9606.ENSP00000184266	2.5081853746763836e-05
NDUFB1	9606.ENSP00000330787	2.209671776744488e-05
FOXRED1	9606.ENSP00000263578	1.8398203885790503e-05
NDUFV3	9606.ENSP00000346196	2.17965065945157e-05
NDUFB8	9606.ENSP00000299166	4.792990499963046e-05
NDUFB11	9606.ENSP00000276062	2.8559791570372037e-05
NDUFA2	9606.ENSP00000252102	3.0081185902896872e-05
NUBPL	9606.ENSP00000281081	9.416557303568568e-06
NDUFB5	9606.ENSP00000259037	3.4884523371917365e-05
NDUFAF6	9606.ENSP00000379430	1.6777928540575276e-05
TIMMDC1	9606.ENSP00000418803	2.3719349902359387e-05
METTL10	9606.ENSP00000357829	5.0724196303720586e-06
NDUFB10	9606.ENSP00000268668	3.056388665013242e-05
NDUFAF3	9606.ENSP00000323076	1.9958633414852878e-05
NDUFA6	9606.ENSP00000418842	3.120978132604516e-05
NDUFC2	9606.ENSP00000281031	7.440576149650698e-05
NDUFS6	9606.ENSP00000274137	3.140997370910863e-05
NDUFAB1	9606.ENSP00000458770	4.8546694588910564e-05
MT-ND6	9606.ENSP00000354665	2.2509935912054637e-05
MT-ND3	9606.ENSP00000355206	2.311470401628952e-05
TMEM126B	9606.ENSP00000351737	1.773518957010782e-05
METTL13	9606.ENSP00000354920	2.759539855166694e-06
NDUFV1	9606.ENSP00000322450	3.305567373994368e-05
NDUFA11	9606.ENSP00000389160	3.467046167270762e-05
NSUN3	9606.ENSP00000318986	5.620457322548769e-06
METTL12	9606.ENSP00000431287	1.5483577604848713e-06
NDUFB3	9606.ENSP00000237889	2.654138149470064e-05
ACAD9	9606.ENSP00000312618	2.1732171982272954e-05
MTRF1L	9606.ENSP00000356202	2.013646236847929e-05
NDUFAF5	9606.ENSP00000367346	1.950843160670601e-05
NDUFAF4	9606.ENSP00000358272	1.8620642529146945e-05
NDUFAF1	9606.ENSP00000260361	1.9055747261384918e-05
FUCA2	9606.ENSP00000002165	0.00014909860284871478
MPO	9606.ENSP00000225275	0.00016376446720209076
HSP90B1	9606.ENSP00000299767	0.0001833825551864669
P4HB	9606.ENSP00000327801	0.00024695888626503047
ARSA	9606.ENSP00000216124	6.341361668517338e-05
DSN1	9606.ENSP00000389810	0.00016345457611151835
RETN	9606.ENSP00000221515	0.0001694952284838417
FSTL3	9606.ENSP00000166139	9.854045177673595e-05
PDIA6	9606.ENSP00000385385	0.00011379575213448655
VAT1	9606.ENSP00000347872	5.370447054292425e-05
AGA	9606.ENSP00000264595	6.871565493226545e-05
CECR1	9606.ENSP00000382731	5.9807793272804214e-05
HMHA1	9606.ENSP00000439601	6.984498139691086e-05
TNC	9606.ENSP00000265131	0.0002536461748377905
AFP	9606.ENSP00000379138	0.00012366126899840174
GDI2	9606.ENSP00000369538	0.00011664250244677972
CP	9606.ENSP00000264613	0.00011100654786029844
MSLN	9606.ENSP00000372313	0.0002191390811711099
ARG1	9606.ENSP00000349446	0.00020597142098837648
ELANE	9606.ENSP00000466090	0.00017615755029296877
CALU	9606.ENSP00000438248	0.00010306538170250061
ANO8	9606.ENSP00000159087	9.586530319442706e-05
MAN2B1	9606.ENSP00000395473	5.5310705501086815e-05
AMELX	9606.ENSP00000370088	0.0001039086349554809
MFGE8	9606.ENSP00000268150	0.00012868347455909386
GAS6	9606.ENSP00000331831	0.0001603632451681224
CHRDL1	9606.ENSP00000361112	0.00010190816959000668
PA2G4	9606.ENSP00000302886	9.109985667762011e-05
CHGB	9606.ENSP00000368244	0.0001024310184222682
CYB5R3	9606.ENSP00000354468	6.98525848363802e-05
MXRA8	9606.ENSP00000399229	9.711089336483577e-05
NAPRT	9606.ENSP00000401508	9.209755448899367e-05
GUSB	9606.ENSP00000302728	8.42478879587095e-05
PLAC8	9606.ENSP00000399700	5.519194685836234e-05
RCN1	9606.ENSP00000054950	0.00010255928547142965
FAM20C	9606.ENSP00000322323	9.867259822946089e-05
SDC2	9606.ENSP00000307046	0.00033456737313582754
RNASET2	9606.ENSP00000426455	5.7982129428063985e-05
CST3	9606.ENSP00000381448	0.00018232498501954926
GCA	9606.ENSP00000394842	6.734783449807297e-05
SCG3	9606.ENSP00000220478	9.865959100123388e-05
FRK	9606.ENSP00000476145	0.0001385721314172724
SDCBP	9606.ENSP00000260130	0.00010649095466065976
STC2	9606.ENSP00000265087	9.644881849403353e-05
PRKCD	9606.ENSP00000378217	0.0002523539103164053
VGF	9606.ENSP00000249330	9.868105740831852e-05
FBN1	9606.ENSP00000325527	0.0002001586485966446
MFI2	9606.ENSP00000296350	0.0001347484837594032
MEPE	9606.ENSP00000416984	0.00010241486262524798
FSTL1	9606.ENSP00000295633	0.0001018664481032583
AMBN	9606.ENSP00000313809	0.00010412850361880562
SPP2	9606.ENSP00000168148	0.00011999026562039125
KTN1	9606.ENSP00000378725	0.00010488384469089291
SERPINA1	9606.ENSP00000416066	0.00019849451277114237
NOTUM	9606.ENSP00000387310	0.00011659084957935365
C3	9606.ENSP00000245907	0.0003915591676625369
HRC	9606.ENSP00000252825	9.70578396653802e-05
PRSS23	9606.ENSP00000280258	9.586530319442706e-05
IGFBP4	9606.ENSP00000269593	0.00010359472773318926
GLA	9606.ENSP00000218516	6.759899459238818e-05
PSMD1	9606.ENSP00000309474	0.0002782578965186849
PRDX6	9606.ENSP00000342026	6.522670153200969e-05
LAMC1	9606.ENSP00000258341	0.0004611209284066644
ANXA2	9606.ENSP00000346032	9.332936214133354e-05
AZU1	9606.ENSP00000233997	5.419050277823275e-05
ALB	9606.ENSP00000295897	0.00040656224171096745
VWA1	9606.ENSP00000417185	9.979097023102759e-05
BMP4	9606.ENSP00000245451	0.000212347792305845
ITIH2	9606.ENSP00000351190	0.00010635830962581675
APOA2	9606.ENSP00000356969	0.00016462238886978887
NPC2	9606.ENSP00000451112	5.760788743504538e-05
APOA5	9606.ENSP00000445002	0.00012982371170489719
FAM20A	9606.ENSP00000468308	9.815418925628195e-05
CAP1	9606.ENSP00000361883	7.386159762295293e-05
EVA1A	9606.ENSP00000233712	9.928310213277708e-05
LYZ	9606.ENSP00000261267	0.00015373719067027483
CREG1	9606.ENSP00000359540	5.3950190995475746e-05
ENAM	9606.ENSP00000379383	0.0001043039930954485
APOE	9606.ENSP00000252486	0.00020480471459109135
IGFBP5	9606.ENSP00000233813	0.00010802305212584674
ARSB	9606.ENSP00000264914	6.413520002121562e-05
APP	9606.ENSP00000284981	0.000548279674195905
IMPDH1	9606.ENSP00000345096	9.316897306617061e-05
MIA3	9606.ENSP00000340900	0.00010390338459158742
IGFBP1	9606.ENSP00000275525	0.00010600549196982359
CCT8	9606.ENSP00000286788	0.00015610463491888492
GGH	9606.ENSP00000260118	0.00016667902315753517
SCG2	9606.ENSP00000304133	0.0001001422385470248
IGFBP7	9606.ENSP00000295666	0.0001048345336032
PLGLB1	9606.ENSP00000347933	9.507929309388722e-06
SERPINC1	9606.ENSP00000356671	0.00014718048652652936
UNC13D	9606.ENSP00000207549	9.199704275163236e-05
KNG1	9606.ENSP00000265023	0.00042020762148247434
FGF23	9606.ENSP00000237837	0.00021498993701635777
PYCARD	9606.ENSP00000247470	9.417576056725373e-05
